Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [106] __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::_S_select_on_copy(std::allocator<climber_problem::Mountain> const&) [34] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::max_size() const [119] climber_problem::Mountain* std::__copy_move_a<false, climber_problem::Mountain const*, climber_problem::Mountain*>(climber_problem::Mountain const*, climber_problem::Mountain const*, climber_problem::Mountain*)
  [70] __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::destroy(std::allocator<climber_problem::Mountain>&, climber_problem::Mountain*) [24] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::operator[](unsigned long) const [36] climber_problem::Mountain* std::__copy_move_a<false, climber_problem::Mountain*, climber_problem::Mountain*>(climber_problem::Mountain*, climber_problem::Mountain*, climber_problem::Mountain*)
  [55] __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::allocate(std::allocator<climber_problem::Mountain>&, unsigned long) [110] std::allocator<climber_problem::Mountain>::allocator(std::allocator<climber_problem::Mountain> const&) [120] climber_problem::Mountain* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*)
  [33] __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::max_size(std::allocator<climber_problem::Mountain> const&) [81] std::allocator<climber_problem::Mountain>::allocator() [37] climber_problem::Mountain* std::__copy_move_a2<false, climber_problem::Mountain*, climber_problem::Mountain*>(climber_problem::Mountain*, climber_problem::Mountain*, climber_problem::Mountain*)
  [48] void __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::construct<climber_problem::Mountain>(std::allocator<climber_problem::Mountain>&, climber_problem::Mountain*, climber_problem::Mountain const&) [65] std::allocator<climber_problem::Mountain>::~allocator() [121] void std::__insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>)
   [8] __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::__normal_iterator(climber_problem::Mountain const* const&) [85] std::_Iter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, false>::_S_base(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [122] void std::__introsort_loop<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>)
  [12] __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::__normal_iterator(climber_problem::Mountain* const&) [86] std::_Iter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, true>::_S_base(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [123] climber_problem::Mountain* std::uninitialized_copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*)
  [64] __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator--() [10] std::_Iter_base<climber_problem::Mountain*, false>::_S_base(climber_problem::Mountain*) [38] climber_problem::Mountain* std::uninitialized_copy<climber_problem::Mountain*, climber_problem::Mountain*>(climber_problem::Mountain*, climber_problem::Mountain*, climber_problem::Mountain*)
  [89] __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator++() [32] climber_problem::Mountain* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<climber_problem::Mountain>(climber_problem::Mountain const*, climber_problem::Mountain const*, climber_problem::Mountain*) [124] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>)
  [59] __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >::_Iter_comp_val(std::less<climber_problem::Mountain>) [43] void std::_Destroy_aux<true>::__destroy<climber_problem::Mountain*>(climber_problem::Mountain*, climber_problem::Mountain*) [125] climber_problem::Mountain* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&)
  [96] bool __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >::operator()<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain&) [51] std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_allocate(unsigned long) [39] climber_problem::Mountain* std::__uninitialized_copy_a<climber_problem::Mountain*, climber_problem::Mountain*, climber_problem::Mountain>(climber_problem::Mountain*, climber_problem::Mountain*, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&)
  [90] __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::_Val_comp_iter(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [82] std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_impl::_Vector_impl() [94] void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>)
  [91] bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::operator()<climber_problem::Mountain, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(climber_problem::Mountain&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [111] std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_impl::_Vector_impl(std::allocator<climber_problem::Mountain> const&) [40] climber_problem::Mountain* std::__uninitialized_move_if_noexcept_a<climber_problem::Mountain*, climber_problem::Mountain*, std::allocator<climber_problem::Mountain> >(climber_problem::Mountain*, climber_problem::Mountain*, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&)
 [107] __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::_Iter_comp_iter(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [66] std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_impl::~_Vector_impl() [58] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [92] bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::operator()<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [44] std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_deallocate(climber_problem::Mountain*, unsigned long) [126] std::__lg(long)
  [78] __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >::_Iter_comp_iter(std::less<climber_problem::Mountain>) [112] std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_create_storage(unsigned long) [127] climber_problem::Mountain* std::copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*)
